bootstrap_iteration,pr_auc,roc_auc,precision,recall,specificity,balanced_accuracy,mcc,f1_score,accuracy,threshold,tp,tn,fp,fn
4457,0.8288152907820641,0.9895290352080476,0.8169014084507042,0.7160493827160493,0.9839506172839506,0.85,0.74309948161335,0.7631578947368421,0.9595959595959596,0.5,58,797,13,23
4458,0.8356289082525703,0.9821825941167504,0.835820895522388,0.691358024691358,0.9864197530864197,0.8388888888888888,0.7388756208029563,0.7567567567567567,0.9595959595959596,0.5,56,799,11,25
4459,0.775851206459635,0.9744246303917087,0.855072463768116,0.7283950617283951,0.9876543209876543,0.8580246913580247,0.7701362029852181,0.7866666666666667,0.9640852974186308,0.5,59,800,10,22
4460,0.7468741565238355,0.9728852309099223,0.8076923076923077,0.7777777777777778,0.9814814814814815,0.8796296296296297,0.772293788105396,0.7924528301886792,0.9629629629629629,0.5,63,795,15,18
4461,0.8688371195045468,0.9869227251943301,0.8888888888888888,0.691358024691358,0.991358024691358,0.841358024691358,0.7656665744789234,0.7777777777777778,0.9640852974186308,0.5,56,803,7,25
4462,0.8550334056668657,0.9850937357110195,0.864406779661017,0.6296296296296297,0.9901234567901235,0.8098765432098766,0.7164997582136428,0.7285714285714285,0.957351290684624,0.5,51,802,8,30
4463,0.8876128550149296,0.9776558451455571,0.9272727272727272,0.6296296296296297,0.9950617283950617,0.8123456790123457,0.7462185372015077,0.7499999999999999,0.9618406285072951,0.5,51,806,4,30
4464,0.8095713132384768,0.9884163999390336,0.8055555555555556,0.7160493827160493,0.9827160493827161,0.8493827160493828,0.7370691464199678,0.758169934640523,0.9584736251402918,0.5,58,796,14,23
4465,0.9024733306940372,0.9783417162017984,0.9661016949152542,0.7037037037037037,0.9975308641975309,0.8506172839506173,0.8107009216441217,0.8142857142857142,0.9708193041526375,0.5,57,808,2,24
4466,0.8855113879413076,0.9928212162780063,0.8732394366197183,0.7654320987654321,0.9888888888888889,0.8771604938271604,0.800765049851423,0.8157894736842104,0.9685746352413019,0.5,62,801,9,19
4467,0.8489931189036011,0.9877610120408474,0.8208955223880597,0.6790123456790124,0.9851851851851852,0.8320987654320988,0.7240711912422413,0.7432432432432432,0.957351290684624,0.5,55,798,12,26
4468,0.8156957381665347,0.9681450998323426,0.8181818181818182,0.6666666666666666,0.9851851851851852,0.825925925925926,0.7155417527999327,0.7346938775510203,0.9562289562289562,0.5,54,798,12,27
4469,0.9579947464646081,0.9900167657369303,0.9666666666666667,0.7160493827160493,0.9975308641975309,0.8567901234567901,0.818562229488955,0.8226950354609929,0.9719416386083053,0.5,58,808,2,23
4470,0.8851909459728542,0.9930803231214753,0.8518518518518519,0.5679012345679012,0.9901234567901235,0.7790123456790123,0.672324327155425,0.6814814814814814,0.9517396184062851,0.5,46,802,8,35
4471,0.8480657490290555,0.98995579942082,0.8266666666666667,0.7654320987654321,0.9839506172839506,0.8746913580246913,0.7759129137172565,0.7948717948717949,0.9640852974186308,0.5,62,797,13,19
4472,0.8987974967764387,0.9880963267794541,0.9090909090909091,0.6172839506172839,0.9938271604938271,0.8055555555555556,0.7299963950884314,0.7352941176470589,0.9595959595959596,0.5,50,805,5,31
4473,0.88529280027111,0.9932479804907789,0.8769230769230769,0.7037037037037037,0.9901234567901235,0.8469135802469137,0.7669898444528196,0.7808219178082192,0.9640852974186308,0.5,57,802,8,24
4474,0.8898329285919095,0.9728699893308947,0.9056603773584906,0.5925925925925926,0.9938271604938271,0.7932098765432098,0.7127441566926636,0.7164179104477613,0.957351290684624,0.5,48,805,5,33
4475,0.8591216170353424,0.9831732967535436,0.8596491228070176,0.6049382716049383,0.9901234567901235,0.7975308641975309,0.6990795291983748,0.7101449275362319,0.9551066217732884,0.5,49,802,8,32
4476,0.8696183516887316,0.9846669714982472,0.8852459016393442,0.6666666666666666,0.991358024691358,0.8290123456790124,0.7490714510059944,0.7605633802816901,0.9618406285072951,0.5,54,803,7,27
4477,0.9054912344285773,0.9933394299649444,0.8852459016393442,0.6666666666666666,0.991358024691358,0.8290123456790124,0.7490714510059944,0.7605633802816901,0.9618406285072951,0.5,54,803,7,27
4478,0.8189428098494974,0.9876238378295992,0.8115942028985508,0.691358024691358,0.9839506172839506,0.8376543209876544,0.7263181086774385,0.7466666666666666,0.957351290684624,0.5,56,797,13,25
4479,0.8791985510698229,0.9823959762231367,0.9047619047619048,0.7037037037037037,0.9925925925925926,0.8481481481481481,0.7808968318374553,0.7916666666666667,0.9663299663299664,0.5,57,804,6,24
4480,0.8884355198715597,0.9925163846974546,0.8524590163934426,0.6419753086419753,0.9888888888888889,0.8154320987654321,0.7181529295761034,0.7323943661971831,0.957351290684624,0.5,52,801,9,29
4481,0.8231115748240981,0.9838744093888127,0.864406779661017,0.6296296296296297,0.9901234567901235,0.8098765432098766,0.7164997582136428,0.7285714285714285,0.957351290684624,0.5,51,802,8,30
4482,0.7408769076640911,0.9838896509678403,0.7910447761194029,0.654320987654321,0.9827160493827161,0.8185185185185185,0.6944623321208113,0.7162162162162161,0.9528619528619529,0.5,53,796,14,28
4483,0.8669648337629631,0.9918457552202409,0.859375,0.6790123456790124,0.9888888888888889,0.8339506172839506,0.7436259270271832,0.7586206896551724,0.9607182940516273,0.5,55,801,9,26
4484,0.8414103657629294,0.9888584057308338,0.8813559322033898,0.6419753086419753,0.991358024691358,0.8166666666666667,0.7321999521187226,0.7428571428571428,0.9595959595959596,0.5,52,803,7,29
4485,0.8248211480408246,0.9885992988873646,0.8064516129032258,0.6172839506172839,0.9851851851851852,0.8012345679012345,0.6806858332789072,0.6993006993006994,0.9517396184062851,0.5,50,798,12,31
4486,0.8511098673806786,0.9920438957475994,0.8615384615384616,0.691358024691358,0.9888888888888889,0.8401234567901235,0.7519775877108605,0.7671232876712328,0.9618406285072951,0.5,56,801,9,25
4487,0.762886005291369,0.9799420819996951,0.8548387096774194,0.654320987654321,0.9888888888888889,0.821604938271605,0.7267158179063743,0.7412587412587414,0.9584736251402918,0.5,53,801,9,28
4488,0.8118349415952664,0.9695778082609356,0.8571428571428571,0.5925925925925926,0.9901234567901235,0.7913580246913581,0.6902473490774657,0.7007299270072992,0.9539842873176206,0.5,48,802,8,33
4489,0.9188695275591615,0.9878829446730681,0.9482758620689655,0.6790123456790124,0.9962962962962963,0.8376543209876544,0.7869566848167611,0.7913669064748201,0.9674523007856342,0.5,55,807,3,26
4490,0.811545531242163,0.9852461515012956,0.8529411764705882,0.7160493827160493,0.9876543209876543,0.8518518518518519,0.7619394879445857,0.7785234899328859,0.9629629629629629,0.5,58,800,10,23
4491,0.8488416960826405,0.9733577198597774,0.9090909090909091,0.7407407407407407,0.9925925925925926,0.8666666666666667,0.8049844718999243,0.8163265306122449,0.9696969696969697,0.5,60,804,6,21
4492,0.7251549063577907,0.9740588324950464,0.75,0.6666666666666666,0.9777777777777777,0.8222222222222222,0.6797704848608184,0.7058823529411765,0.9494949494949495,0.5,54,792,18,27
4493,0.8778166885459239,0.9840725499161713,0.8666666666666667,0.6419753086419753,0.9901234567901235,0.8160493827160493,0.7250931859832958,0.7375886524822695,0.9584736251402918,0.5,52,802,8,29
4494,0.845700505444244,0.990474013107758,0.8289473684210527,0.7777777777777778,0.9839506172839506,0.8808641975308642,0.7839702158385384,0.802547770700637,0.9652076318742986,0.5,63,797,13,18
4495,0.8172490426191966,0.9806584362139917,0.8448275862068966,0.6049382716049383,0.9888888888888889,0.7969135802469136,0.6920039586779928,0.7050359712230215,0.9539842873176206,0.5,49,801,9,32
4496,0.7835171468922678,0.975887821978357,0.8428571428571429,0.7283950617283951,0.9864197530864197,0.8574074074074074,0.7637618564106307,0.7814569536423841,0.9629629629629629,0.5,59,799,11,22
4497,0.8080779664298672,0.9816643804298124,0.8378378378378378,0.7654320987654321,0.9851851851851852,0.8753086419753087,0.7819458717347815,0.8,0.9652076318742986,0.5,62,798,12,19
4498,0.9066242684157904,0.9875628715134886,0.9344262295081968,0.7037037037037037,0.9950617283950617,0.8493827160493828,0.7954492331508308,0.8028169014084507,0.9685746352413019,0.5,57,806,4,24
4499,0.7818525885158902,0.9816338972717573,0.8,0.691358024691358,0.9827160493827161,0.837037037037037,0.7202313879105429,0.7417218543046357,0.9562289562289562,0.5,56,796,14,25
4500,0.8542171952218636,0.9894680688919371,0.803030303030303,0.654320987654321,0.9839506172839506,0.8191358024691358,0.7006346329499341,0.7210884353741497,0.9539842873176206,0.5,53,797,13,28
4501,0.942662634629099,0.9891479957323578,0.9,0.6666666666666666,0.9925925925925926,0.8296296296296296,0.7562495338185156,0.7659574468085106,0.9629629629629629,0.5,54,804,6,27
4502,0.8844455495669773,0.984377381496723,0.8243243243243243,0.7530864197530864,0.9839506172839506,0.8685185185185185,0.767798824713264,0.7870967741935484,0.9629629629629629,0.5,61,797,13,20
4503,0.8275498639752342,0.9829903978052126,0.8840579710144928,0.7530864197530864,0.9901234567901235,0.8716049382716049,0.7993482658570712,0.8133333333333332,0.9685746352413019,0.5,61,802,8,20
4504,0.8402124931870553,0.9848803536046334,0.875,0.691358024691358,0.9901234567901235,0.8407407407407408,0.7587458626968672,0.7724137931034484,0.9629629629629629,0.5,56,802,8,25
4505,0.8386555297177121,0.9770614235634811,0.8548387096774194,0.654320987654321,0.9888888888888889,0.821604938271605,0.7267158179063743,0.7412587412587414,0.9584736251402918,0.5,53,801,9,28
4506,0.8125531247771439,0.9831580551745162,0.8333333333333334,0.6172839506172839,0.9876543209876543,0.8024691358024691,0.693936838148076,0.7092198581560284,0.9539842873176206,0.5,50,800,10,31
4507,0.8747978134697282,0.9927754915409236,0.8767123287671232,0.7901234567901234,0.9888888888888889,0.8895061728395062,0.8165659707538808,0.8311688311688312,0.9708193041526375,0.5,64,801,9,17
4508,0.867317870358858,0.9896966925773509,0.8260869565217391,0.7037037037037037,0.9851851851851852,0.8444444444444444,0.740924140113365,0.76,0.9595959595959596,0.5,57,798,12,24
4509,0.8794393156534418,0.9923944520652339,0.8787878787878788,0.7160493827160493,0.9901234567901235,0.8530864197530864,0.7751702321999271,0.7891156462585033,0.9652076318742986,0.5,58,802,8,23
4510,0.8528266505624267,0.9848803536046334,0.8852459016393442,0.6666666666666666,0.991358024691358,0.8290123456790124,0.7490714510059944,0.7605633802816901,0.9618406285072951,0.5,54,803,7,27
4511,0.8126461810830606,0.9892394452065233,0.8448275862068966,0.6049382716049383,0.9888888888888889,0.7969135802469136,0.6920039586779928,0.7050359712230215,0.9539842873176206,0.5,49,801,9,32
4512,0.8969528349015757,0.985672915714068,0.8852459016393442,0.6666666666666666,0.991358024691358,0.8290123456790124,0.7490714510059944,0.7605633802816901,0.9618406285072951,0.5,54,803,7,27
4513,0.813718578419312,0.9904282883706752,0.8472222222222222,0.7530864197530864,0.9864197530864197,0.8697530864197531,0.7800431425893298,0.7973856209150327,0.9652076318742986,0.5,61,799,11,20
4514,0.7250569168130535,0.9833561957018747,0.7727272727272727,0.6296296296296297,0.9814814814814815,0.8055555555555556,0.6708203932499369,0.6938775510204083,0.9494949494949495,0.5,51,795,15,30
4515,0.8784532168480423,0.9836457857033989,0.8928571428571429,0.6172839506172839,0.9925925925925926,0.8049382716049382,0.7224198950090425,0.7299270072992702,0.9584736251402918,0.5,50,804,6,31
4516,0.8418288757215014,0.9841944825483919,0.8333333333333334,0.7407407407407407,0.9851851851851852,0.8629629629629629,0.7657184771995426,0.7843137254901961,0.9629629629629629,0.5,60,798,12,21
4517,0.8632670779625413,0.9864045115073921,0.8771929824561403,0.6172839506172839,0.991358024691358,0.8043209876543209,0.7150336263377568,0.7246376811594202,0.957351290684624,0.5,50,803,7,31
4518,0.8737769447127879,0.9915866483767719,0.8484848484848485,0.691358024691358,0.9876543209876543,0.8395061728395061,0.7453559924999299,0.7619047619047619,0.9607182940516273,0.5,56,800,10,25
4519,0.8655978355840365,0.9785550983081848,0.9,0.6666666666666666,0.9925925925925926,0.8296296296296296,0.7562495338185156,0.7659574468085106,0.9629629629629629,0.5,54,804,6,27
4520,0.9604770009035848,0.9955799420819997,0.9661016949152542,0.7037037037037037,0.9975308641975309,0.8506172839506173,0.8107009216441217,0.8142857142857142,0.9708193041526375,0.5,57,808,2,24
4521,0.7763927735424923,0.974485596707819,0.8507462686567164,0.7037037037037037,0.9876543209876543,0.845679012345679,0.7536800503636713,0.7702702702702703,0.9618406285072951,0.5,57,800,10,24
4522,0.9094002477127667,0.9925163846974546,0.9104477611940298,0.7530864197530864,0.9925925925925926,0.8728395061728396,0.8128977686065312,0.8243243243243243,0.9708193041526375,0.5,61,804,6,20
4523,0.8424366740244806,0.9701417466849565,0.873015873015873,0.6790123456790124,0.9901234567901235,0.8345679012345679,0.7504363171203915,0.7638888888888891,0.9618406285072951,0.5,55,802,8,26
4524,0.830402478340263,0.9781130925163847,0.8285714285714286,0.7160493827160493,0.9851851851851852,0.8506172839506172,0.7492517002439347,0.7682119205298013,0.9607182940516273,0.5,58,798,12,23
4525,0.8351934646693132,0.9877914951989025,0.8253968253968254,0.6419753086419753,0.9864197530864197,0.8141975308641975,0.7047455450447957,0.7222222222222222,0.9551066217732884,0.5,52,799,11,29
4526,0.8087453630236546,0.9808565767413504,0.7866666666666666,0.7283950617283951,0.980246913580247,0.854320987654321,0.7337298393306511,0.7564102564102564,0.957351290684624,0.5,59,794,16,22
4527,0.8373174411471072,0.9895595183661027,0.8648648648648649,0.7901234567901234,0.9876543209876543,0.8888888888888888,0.8102399657778163,0.8258064516129032,0.9696969696969697,0.5,64,800,10,17
4528,0.9111652265629371,0.9916323731138545,0.8307692307692308,0.6666666666666666,0.9864197530864197,0.8265432098765432,0.7219530742269423,0.7397260273972603,0.957351290684624,0.5,54,799,11,27
4529,0.8081752777602603,0.9772443225118121,0.8656716417910447,0.7160493827160493,0.9888888888888889,0.8524691358024692,0.7684844799243862,0.7837837837837838,0.9640852974186308,0.5,58,801,9,23
4530,0.8236999563138733,0.9739216582837983,0.8307692307692308,0.6666666666666666,0.9864197530864197,0.8265432098765432,0.7219530742269423,0.7397260273972603,0.957351290684624,0.5,54,799,11,27
4531,0.8601537647325695,0.9912818167962201,0.890625,0.7037037037037037,0.991358024691358,0.8475308641975309,0.7738657983665511,0.7862068965517242,0.9652076318742986,0.5,57,803,7,24
4532,0.8167412977945684,0.9733272367017223,0.8181818181818182,0.6666666666666666,0.9851851851851852,0.825925925925926,0.7155417527999327,0.7346938775510203,0.9562289562289562,0.5,54,798,12,27
4533,0.8295512583236804,0.9901844231062338,0.8823529411764706,0.7407407407407407,0.9901234567901235,0.865432098765432,0.7913476787073592,0.8053691275167785,0.9674523007856342,0.5,60,802,8,21
4534,0.7649536107476019,0.9869532083523853,0.8450704225352113,0.7407407407407407,0.9864197530864197,0.8635802469135803,0.7719322657323866,0.7894736842105262,0.9640852974186308,0.5,60,799,11,21
4535,0.8290406003994387,0.9684804145709496,0.828125,0.654320987654321,0.9864197530864197,0.8203703703703704,0.7133860556878153,0.7310344827586207,0.9562289562289562,0.5,53,799,11,28
4536,0.7795014754520627,0.985413808870599,0.8333333333333334,0.6790123456790124,0.9864197530864197,0.832716049382716,0.7304488726499313,0.7482993197278912,0.9584736251402918,0.5,55,799,11,26
4537,0.7875780332989828,0.9743636640755983,0.8548387096774194,0.654320987654321,0.9888888888888889,0.821604938271605,0.7267158179063743,0.7412587412587414,0.9584736251402918,0.5,53,801,9,28
4538,0.8661230865229751,0.9785703398872122,0.8793103448275862,0.6296296296296297,0.991358024691358,0.8104938271604938,0.7236548673909156,0.7338129496402878,0.9584736251402918,0.5,51,803,7,30
4539,0.827902045722604,0.9909312604785856,0.8533333333333334,0.7901234567901234,0.9864197530864197,0.8882716049382715,0.8040349633083267,0.8205128205128205,0.9685746352413019,0.5,64,799,11,17
4540,0.8901618264893781,0.9648224356043287,0.9259259259259259,0.6172839506172839,0.9950617283950617,0.8061728395061728,0.7377718280289619,0.7407407407407407,0.9607182940516273,0.5,50,806,4,31
4541,0.8270067683957018,0.9778844688309708,0.84,0.7777777777777778,0.9851851851851852,0.8814814814814815,0.7899739385127915,0.8076923076923077,0.9663299663299664,0.5,63,798,12,18
4542,0.8141617406975047,0.9830208809632677,0.8170731707317073,0.8271604938271605,0.9814814814814815,0.904320987654321,0.8041926749742985,0.8220858895705522,0.9674523007856342,0.5,67,795,15,14
4543,0.8484174715660449,0.978509373571102,0.8529411764705882,0.7160493827160493,0.9876543209876543,0.8518518518518519,0.7619394879445857,0.7785234899328859,0.9629629629629629,0.5,58,800,10,23
4544,0.8515976284850387,0.983493369913123,0.8507462686567164,0.7037037037037037,0.9876543209876543,0.845679012345679,0.7536800503636713,0.7702702702702703,0.9618406285072951,0.5,57,800,10,24
4545,0.8518997947345696,0.9902301478433165,0.8115942028985508,0.691358024691358,0.9839506172839506,0.8376543209876544,0.7263181086774385,0.7466666666666666,0.957351290684624,0.5,56,797,13,25
4546,0.8561205458478742,0.9900929736320684,0.8676470588235294,0.7283950617283951,0.9888888888888889,0.8586419753086421,0.7766435833259724,0.7919463087248322,0.9652076318742986,0.5,59,801,9,22
4547,0.8519845154836518,0.9871818320377991,0.9142857142857143,0.7901234567901234,0.9925925925925926,0.8913580246913579,0.8363126372441102,0.847682119205298,0.9741863075196409,0.5,64,804,6,17
4548,0.8096128791886829,0.9825636335924401,0.835820895522388,0.691358024691358,0.9864197530864197,0.8388888888888888,0.7388756208029563,0.7567567567567567,0.9595959595959596,0.5,56,799,11,25
4549,0.7948951451548161,0.9757354061880811,0.8285714285714286,0.7160493827160493,0.9851851851851852,0.8506172839506172,0.7492517002439347,0.7682119205298013,0.9607182940516273,0.5,58,798,12,23
4550,0.8560749233738575,0.9922725194330133,0.8970588235294118,0.7530864197530864,0.991358024691358,0.8722222222222222,0.806051774088746,0.8187919463087249,0.9696969696969697,0.5,61,803,7,20
4551,0.8087098586152842,0.9871056241426611,0.8235294117647058,0.691358024691358,0.9851851851851852,0.8382716049382716,0.7325312971818122,0.7516778523489933,0.9584736251402918,0.5,56,798,12,25
4552,0.7875414304664674,0.9863740283493371,0.8070175438596491,0.5679012345679012,0.9864197530864197,0.7771604938271605,0.6512172377802289,0.6666666666666666,0.9483726150392817,0.5,46,799,11,35
4553,0.8434658140382925,0.9889650967840268,0.863013698630137,0.7777777777777778,0.9876543209876543,0.882716049382716,0.8023310647660952,0.8181818181818182,0.9685746352413019,0.5,63,800,10,18
4554,0.8655522837319608,0.9856576741350402,0.8709677419354839,0.6666666666666666,0.9901234567901235,0.828395061728395,0.74205914611553,0.7552447552447552,0.9607182940516273,0.5,54,802,8,27
4555,0.8521798314605281,0.9901691815272062,0.8307692307692308,0.6666666666666666,0.9864197530864197,0.8265432098765432,0.7219530742269423,0.7397260273972603,0.957351290684624,0.5,54,799,11,27
4556,0.7616935949124394,0.9549916171315348,0.8333333333333334,0.6172839506172839,0.9876543209876543,0.8024691358024691,0.693936838148076,0.7092198581560284,0.9539842873176206,0.5,50,800,10,31
4557,0.849776702547606,0.9918457552202409,0.9,0.6666666666666666,0.9925925925925926,0.8296296296296296,0.7562495338185156,0.7659574468085106,0.9629629629629629,0.5,54,804,6,27
4558,0.86700531471544,0.9783417162017984,0.859375,0.6790123456790124,0.9888888888888889,0.8339506172839506,0.7436259270271832,0.7586206896551724,0.9607182940516273,0.5,55,801,9,26
4559,0.7992049616138577,0.980612711476909,0.8088235294117647,0.6790123456790124,0.9839506172839506,0.8314814814814815,0.7178272018004255,0.7382550335570469,0.9562289562289562,0.5,55,797,13,26
4560,0.8546223625018099,0.9841792409693644,0.8333333333333334,0.7407407407407407,0.9851851851851852,0.8629629629629629,0.7657184771995426,0.7843137254901961,0.9629629629629629,0.5,60,798,12,21
4561,0.9070598474759526,0.98559670781893,0.8870967741935484,0.6790123456790124,0.991358024691358,0.8351851851851853,0.7574024743246858,0.7692307692307693,0.9629629629629629,0.5,55,803,7,26
4562,0.8402940797156696,0.9875781130925164,0.8656716417910447,0.7160493827160493,0.9888888888888889,0.8524691358024692,0.7684844799243862,0.7837837837837838,0.9640852974186308,0.5,58,801,9,23
4563,0.8957576394511344,0.9921963115378754,0.85,0.6296296296296297,0.9888888888888889,0.8092592592592593,0.7095150120656859,0.723404255319149,0.9562289562289562,0.5,51,801,9,30
4564,0.7740931500732505,0.9785703398872123,0.7857142857142857,0.6790123456790124,0.9814814814814815,0.8302469135802469,0.7057212317438469,0.728476821192053,0.9539842873176206,0.5,55,795,15,26
4565,0.7979344078123257,0.9820606614845298,0.85,0.6296296296296297,0.9888888888888889,0.8092592592592593,0.7095150120656859,0.723404255319149,0.9562289562289562,0.5,51,801,9,30
4566,0.8431861324841914,0.99172382258802,0.8857142857142857,0.7654320987654321,0.9901234567901235,0.8777777777777778,0.8072923249107185,0.8211920529801325,0.9696969696969697,0.5,62,802,8,19
4567,0.8756784568049367,0.9872427983539095,0.8360655737704918,0.6296296296296297,0.9876543209876543,0.808641975308642,0.702693668861158,0.7183098591549297,0.9551066217732884,0.5,51,800,10,30
4568,0.7379530225767906,0.9844231062338058,0.8412698412698413,0.654320987654321,0.9876543209876543,0.8209876543209876,0.7199758024033276,0.7361111111111113,0.957351290684624,0.5,53,800,10,28
4569,0.8228974084625776,0.9912665752171925,0.8769230769230769,0.7037037037037037,0.9901234567901235,0.8469135802469137,0.7669898444528196,0.7808219178082192,0.9640852974186308,0.5,57,802,8,24
4570,0.7350501559911212,0.9768175582990398,0.8461538461538461,0.6790123456790124,0.9876543209876543,0.8333333333333333,0.7369653309689015,0.7534246575342466,0.9595959595959596,0.5,55,800,10,26
4571,0.8791235890144796,0.9877610120408474,0.9137931034482759,0.654320987654321,0.9938271604938271,0.8240740740740741,0.7553057761038383,0.7625899280575539,0.9629629629629629,0.5,53,805,5,28
4572,0.8294558498559713,0.9834628867550678,0.8493150684931506,0.7654320987654321,0.9864197530864197,0.8759259259259259,0.7880961587783096,0.8051948051948052,0.9663299663299664,0.5,62,799,11,19
4573,0.7193807502724676,0.9542905044962657,0.765625,0.6049382716049383,0.9814814814814815,0.7932098765432098,0.6529063130090795,0.6758620689655173,0.9472502805836139,0.5,49,795,15,32
4574,0.863495234198941,0.9891479957323579,0.8088235294117647,0.6790123456790124,0.9839506172839506,0.8314814814814815,0.7178272018004255,0.7382550335570469,0.9562289562289562,0.5,55,797,13,26
4575,0.8296748281909374,0.986297820454199,0.8309859154929577,0.7283950617283951,0.9851851851851852,0.8567901234567901,0.7575158736728683,0.7763157894736843,0.9618406285072951,0.5,59,798,12,22
4576,0.8340136994278028,0.9880963267794544,0.8253968253968254,0.6419753086419753,0.9864197530864197,0.8141975308641975,0.7047455450447957,0.7222222222222222,0.9551066217732884,0.5,52,799,11,29
4577,0.8360835486447828,0.9789361377838744,0.8771929824561403,0.6172839506172839,0.991358024691358,0.8043209876543209,0.7150336263377568,0.7246376811594202,0.957351290684624,0.5,50,803,7,31
4578,0.870049318133913,0.9768327998780674,0.8666666666666667,0.6419753086419753,0.9901234567901235,0.8160493827160493,0.7250931859832958,0.7375886524822695,0.9584736251402918,0.5,52,802,8,29
4579,0.7716682058533632,0.9780216430422192,0.8307692307692308,0.6666666666666666,0.9864197530864197,0.8265432098765432,0.7219530742269423,0.7397260273972603,0.957351290684624,0.5,54,799,11,27
4580,0.7821340653893541,0.9851547020271301,0.8,0.691358024691358,0.9827160493827161,0.837037037037037,0.7202313879105429,0.7417218543046357,0.9562289562289562,0.5,56,796,14,25
4581,0.9512320847148267,0.9956409083981101,0.9285714285714286,0.6419753086419753,0.9950617283950617,0.8185185185185184,0.7545924409406193,0.7591240875912408,0.9629629629629629,0.5,52,806,4,29
4582,0.7787690902336872,0.9804450541076055,0.8333333333333334,0.6172839506172839,0.9876543209876543,0.8024691358024691,0.693936838148076,0.7092198581560284,0.9539842873176206,0.5,50,800,10,31
4583,0.7985607710113494,0.9713001066910533,0.803030303030303,0.654320987654321,0.9839506172839506,0.8191358024691358,0.7006346329499341,0.7210884353741497,0.9539842873176206,0.5,53,797,13,28
4584,0.9105006800902137,0.9850175278158817,0.9166666666666666,0.6790123456790124,0.9938271604938271,0.8364197530864197,0.7718277077361254,0.7801418439716312,0.9652076318742986,0.5,55,805,5,26
4585,0.8950439764106475,0.9855052583447645,0.9230769230769231,0.5925925925925926,0.9950617283950617,0.7938271604938272,0.7206498498620327,0.7218045112781956,0.9584736251402918,0.5,48,806,4,33
4586,0.8727161110042061,0.9928516994360616,0.8378378378378378,0.7654320987654321,0.9851851851851852,0.8753086419753087,0.7819458717347815,0.8,0.9652076318742986,0.5,62,798,12,19
4587,0.8112471950363537,0.9821825941167505,0.8461538461538461,0.6790123456790124,0.9876543209876543,0.8333333333333333,0.7369653309689015,0.7534246575342466,0.9595959595959596,0.5,55,800,10,26
4588,0.8198015546184362,0.9758268556622467,0.8307692307692308,0.6666666666666666,0.9864197530864197,0.8265432098765432,0.7219530742269423,0.7397260273972603,0.957351290684624,0.5,54,799,11,27
4589,0.840613529880213,0.9885078494131992,0.8356164383561644,0.7530864197530864,0.9851851851851852,0.8691358024691358,0.7738612527905241,0.7922077922077922,0.9640852974186308,0.5,61,798,12,20
4590,0.8067178399579144,0.9833866788599298,0.8524590163934426,0.6419753086419753,0.9888888888888889,0.8154320987654321,0.7181529295761034,0.7323943661971831,0.957351290684624,0.5,52,801,9,29
4591,0.8004915697458648,0.9820911446425848,0.8169014084507042,0.7160493827160493,0.9839506172839506,0.85,0.74309948161335,0.7631578947368421,0.9595959595959596,0.5,58,797,13,23
4592,0.8252899032548425,0.9829446730681299,0.8356164383561644,0.7530864197530864,0.9851851851851852,0.8691358024691358,0.7738612527905241,0.7922077922077922,0.9640852974186308,0.5,61,798,12,20
4593,0.901905764983911,0.9712238987959152,0.8709677419354839,0.6666666666666666,0.9901234567901235,0.828395061728395,0.74205914611553,0.7552447552447552,0.9607182940516273,0.5,54,802,8,27
4594,0.8467403197129088,0.9905349794238684,0.8833333333333333,0.654320987654321,0.991358024691358,0.8228395061728395,0.7406713599009056,0.75177304964539,0.9607182940516273,0.5,53,803,7,28
4595,0.8187528469931254,0.9831885383325712,0.8688524590163934,0.654320987654321,0.9901234567901235,0.8222222222222222,0.733612190291049,0.7464788732394366,0.9595959595959596,0.5,53,802,8,28
4596,0.7659031895804334,0.9740131077579638,0.8243243243243243,0.7530864197530864,0.9839506172839506,0.8685185185185185,0.767798824713264,0.7870967741935484,0.9629629629629629,0.5,61,797,13,20
4597,0.8418344465983851,0.9859929888736473,0.8939393939393939,0.7283950617283951,0.991358024691358,0.8598765432098765,0.7900773520499257,0.8027210884353742,0.9674523007856342,0.5,59,803,7,22
4598,0.8914534125105318,0.976588934613626,0.8793103448275862,0.6296296296296297,0.991358024691358,0.8104938271604938,0.7236548673909156,0.7338129496402878,0.9584736251402918,0.5,51,803,7,30
4599,0.8720351967356013,0.9854138088705989,0.847457627118644,0.6172839506172839,0.9888888888888889,0.8030864197530865,0.7007995643085629,0.7142857142857142,0.9551066217732884,0.5,50,801,9,31
4600,0.8755196796349524,0.9911446425849717,0.8507462686567164,0.7037037037037037,0.9876543209876543,0.845679012345679,0.7536800503636713,0.7702702702702703,0.9618406285072951,0.5,57,800,10,24
4601,0.7683371879657748,0.9668952903520804,0.8115942028985508,0.691358024691358,0.9839506172839506,0.8376543209876544,0.7263181086774385,0.7466666666666666,0.957351290684624,0.5,56,797,13,25
4602,0.75952160605151,0.9814509983234263,0.8157894736842105,0.7654320987654321,0.9827160493827161,0.874074074074074,0.769993437274156,0.7898089171974522,0.9629629629629629,0.5,62,796,14,19
4603,0.8135630760166805,0.9888431641518062,0.835820895522388,0.691358024691358,0.9864197530864197,0.8388888888888888,0.7388756208029563,0.7567567567567567,0.9595959595959596,0.5,56,799,11,25
